-18.849556	-0.000000
-18.660112	0.010092
-18.470669	0.020026
-18.281225	0.029441
-18.091782	0.037990
-17.902338	0.045346
-17.712894	0.051219
-17.523451	0.055367
-17.334007	0.057602
-17.144564	0.057803
-16.955120	0.055917
-16.765676	0.051965
-16.576233	0.046043
-16.386789	0.038316
-16.197346	0.029022
-16.007902	0.018457
-15.818460	0.006971
-15.629017	-0.005046
-15.439574	-0.017175
-15.250132	-0.028984
-15.060689	-0.040039
-14.871246	-0.049925
-14.681804	-0.058257
-14.492361	-0.064695
-14.302918	-0.068958
-14.113476	-0.070834
-13.924033	-0.070193
-13.734591	-0.066988
-13.545148	-0.061263
-13.355705	-0.053152
-13.166263	-0.042879
-12.976820	-0.030749
-12.787377	-0.017143
-12.597935	-0.002505
-12.408492	0.012671
-12.219049	0.027857
-12.029607	0.042508
-11.840164	0.056084
-11.650722	0.068061
-11.461279	0.077959
-11.271836	0.085353
-11.082394	0.089893
-10.892951	0.091320
-10.703508	0.089471
-10.514066	0.084296
-10.324623	0.075860
-10.135180	0.064344
-9.945738	0.050043
-9.756295	0.033361
-9.566853	0.014801
-9.377410	-0.005049
-9.187967	-0.025534
-8.998525	-0.045948
-8.809082	-0.065560
-8.619639	-0.083638
-8.430197	-0.099468
-8.240754	-0.112384
-8.051311	-0.121793
-7.861869	-0.127192
-7.672426	-0.128195
-7.482984	-0.124545
-7.293541	-0.116133
-7.104098	-0.103007
-6.914656	-0.085374
-6.725213	-0.063607
-6.535770	-0.038237
-6.346328	-0.009943
-6.156885	0.020459
-5.967443	0.052036
-5.778000	0.083761
-5.588557	0.114538
-5.399115	0.143232
-5.209672	0.168702
-5.020229	0.189830
-4.830787	0.205556
-4.641344	0.214911
-4.451901	0.217045
-4.262459	0.211258
-4.073016	0.197021
-3.883573	0.174002
-3.694130	0.142076
-3.504688	0.101341
-3.315245	0.052117
-3.125802	-0.005052
-2.936359	-0.069404
-2.746916	-0.139979
-2.557473	-0.215629
-2.368030	-0.295050
-2.178587	-0.376809
-1.989145	-0.459374
-1.799702	-0.541154
-1.610259	-0.620535
-1.420816	-0.695920
-1.231374	-0.765768
-1.041931	-0.828635
-0.852488	-0.883203
-0.663045	-0.928322
-0.473603	-0.963034
-0.284160	-0.986596
-0.094717	-0.998505
0.094726	-0.998505
0.284168	-0.986596
0.473611	-0.963032
0.663054	-0.928321
0.852497	-0.883201
1.041939	-0.828632
1.231382	-0.765765
1.420825	-0.695916
1.610268	-0.620531
1.799711	-0.541150
1.989153	-0.459370
2.178596	-0.376805
2.368039	-0.295047
2.557482	-0.215625
2.746925	-0.139975
2.936368	-0.069401
3.125810	-0.005049
3.315253	0.052119
3.504696	0.101343
3.694139	0.142078
3.883582	0.174003
4.073025	0.197022
4.262467	0.211258
4.451910	0.217045
4.641353	0.214911
4.830795	0.205556
5.020238	0.189829
5.209681	0.168701
5.399123	0.143231
5.588566	0.114536
5.778008	0.083759
5.967451	0.052035
6.156894	0.020458
6.346336	-0.009944
6.535779	-0.038238
6.725222	-0.063608
6.914664	-0.085375
7.104107	-0.103007
7.293550	-0.116134
7.482992	-0.124545
7.672435	-0.128195
7.861877	-0.127192
8.051320	-0.121793
8.240763	-0.112384
8.430205	-0.099467
8.619648	-0.083637
8.809091	-0.065560
8.998533	-0.045947
9.187976	-0.025533
9.377419	-0.005048
9.566861	0.014802
9.756304	0.033362
9.945746	0.050044
10.135189	0.064345
10.324632	0.075861
10.514074	0.084297
10.703517	0.089471
10.892960	0.091320
11.082402	0.089893
11.271845	0.085352
11.461287	0.077958
11.650730	0.068060
11.840173	0.056083
12.029615	0.042508
12.219058	0.027856
12.408501	0.012670
12.597943	-0.002506
12.787386	-0.017143
12.976829	-0.030749
13.166271	-0.042879
13.355714	-0.053153
13.545156	-0.061263
13.734599	-0.066988
13.924042	-0.070193
14.113484	-0.070834
14.302927	-0.068957
14.492370	-0.064694
14.681812	-0.058257
14.871255	-0.049925
15.060698	-0.040038
15.250140	-0.028983
15.439583	-0.017175
15.629025	-0.005045
15.818468	0.006972
16.007912	0.018458
16.197355	0.029023
16.386799	0.038317
16.576242	0.046043
16.765686	0.051966
16.955130	0.055917
17.144573	0.057803
17.334017	0.057602
17.523460	0.055366
17.712904	0.051219
17.902348	0.045345
18.091791	0.037990
18.281235	0.029441
18.470678	0.020025
18.660122	0.010091
18.849566	-0.000001
